status,vencedor_nome,vencedor_estrategia,turnos_vencedor,cartas_puxadas,tempo_s,estrategias_jogadores,cartas_finais
Vencedor,Júlio,strategy_offensive,19,8,0.0013930797576904297,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 6}"
Vencedor,Júlio,strategy_offensive,9,1,0.0002548694610595703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 8, 'Douglas': 1}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00015306472778320312,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 5, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,39,19,0.0009009838104248047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 6, 'Douglas': 2}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002522468566894531,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 15, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,33,19,0.0008847713470458984,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 3, 'Douglas': 2}"
Vencedor,Júlio,strategy_offensive,13,5,0.0002925395965576172,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 1, 'Douglas': 1}"
Vencedor,Júlio,strategy_offensive,25,9,0.0005705356597900391,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 8}"
Vencedor,Bia,strategy_conservation,7,0,0.0001838207244873047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 7}"
Vencedor,Júlio,strategy_offensive,9,1,0.00023126602172851562,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 8, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,11,4,0.00031113624572753906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,7,0,0.000377655029296875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,63,31,0.0013659000396728516,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 2}"
Vencedor,Douglas,strategy_optimized_discard,21,10,0.0006456375122070312,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 1, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.0003528594970703125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 12}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00038933753967285156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 11, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.00029087066650390625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,9,1,0.0003323554992675781,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,19,10,0.0006237030029296875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 2}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00025844573974609375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 15, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,13,5,0.0004000663757324219,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,11,2,0.0003230571746826172,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,17,8,0.0005166530609130859,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002484321594238281,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 11, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,11,2,0.00032019615173339844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 8, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,27,12,0.0006160736083984375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 4, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,13,6,0.0004115104675292969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,7,0,0.00021004676818847656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,21,9,0.0005166530609130859,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 5}"
Vencedor,Bia,strategy_conservation,11,4,0.0003085136413574219,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,29,16,0.0007565021514892578,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,35,19,0.0008668899536132812,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002148151397705078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 8, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00022649765014648438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 9, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,37,20,0.0007686614990234375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 3, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002570152282714844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 10, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,17,7,0.0004684925079345703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 9, 'Douglas': 5}"
Vencedor,Bia,strategy_conservation,11,4,0.0003826618194580078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 0, 'Douglas': 10}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.0002884864807128906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 3, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00023603439331054688,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 8, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,21,9,0.000553131103515625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 1, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,17,10,0.0005600452423095703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 9}"
Vencedor,Bia,strategy_conservation,17,10,0.0005474090576171875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 15, 'Bia': 0, 'Douglas': 5}"
Vencedor,Júlio,strategy_offensive,11,2,0.0002357959747314453,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 7, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0003879070281982422,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 7, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,17,5,0.00048661231994628906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 6, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002999305725097656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 10, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.00023126602172851562,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,21,14,0.00070953369140625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,7,0,0.0001976490020751953,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00012946128845214844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 4, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.00033783912658691406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,41,21,0.0009992122650146484,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 5}"
Vencedor,Bia,strategy_conservation,15,6,0.0004086494445800781,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0001862049102783203,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 7, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,23,10,0.0006008148193359375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002377033233642578,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 10, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,23,14,0.0007886886596679688,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 5}"
Vencedor,Júlio,strategy_offensive,15,5,0.000335693359375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 3, 'Douglas': 8}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00023627281188964844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 5, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.0001773834228515625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 1}"
Vencedor,Douglas,strategy_optimized_discard,23,9,0.0005869865417480469,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 6, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,27,10,0.0006475448608398438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 3, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,13,5,0.0003657341003417969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.00037169456481933594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 7, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,13,3,0.00037670135498046875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 0, 'Douglas': 5}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.00030922889709472656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 9, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,13,6,0.0004563331604003906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 10, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,9,2,0.0003402233123779297,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 9}"
Vencedor,Bia,strategy_conservation,7,0,0.0002143383026123047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 13, 'Bia': 0, 'Douglas': 6}"
Vencedor,Douglas,strategy_optimized_discard,11,3,0.0003452301025390625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 5, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002760887145996094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 5, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,11,2,0.0002129077911376953,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 2}"
Vencedor,Douglas,strategy_optimized_discard,29,13,0.0007526874542236328,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 1, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.00034928321838378906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,11,4,0.00037384033203125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 8}"
Vencedor,Bia,strategy_conservation,19,12,0.0007162094116210938,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002460479736328125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 11, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,19,8,0.0005288124084472656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 3, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0001876354217529297,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 4, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,9,2,0.0002765655517578125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 6, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,17,7,0.00042819976806640625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,7,0,0.00017762184143066406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,9,2,0.0003180503845214844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 13}"
Vencedor,Bia,strategy_conservation,15,8,0.0004856586456298828,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,7,0,0.00016498565673828125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 11}"
Vencedor,Douglas,strategy_optimized_discard,9,2,0.00020360946655273438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 1, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,17,7,0.0004630088806152344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 8}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.00027179718017578125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 14, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.0003972053527832031,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 13}"
Vencedor,Júlio,strategy_offensive,33,16,0.0007920265197753906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,15,4,0.0003452301025390625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002498626708984375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 14, 'Bia': 4, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.00021028518676757812,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 11}"
Vencedor,Bia,strategy_conservation,7,0,0.0002779960632324219,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 11}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00015616416931152344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 10, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.0003962516784667969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 0, 'Douglas': 3}"
Vencedor,Júlio,strategy_offensive,7,0,0.0001811981201171875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 12, 'Douglas': 4}"
Vencedor,Júlio,strategy_offensive,19,6,0.00048661231994628906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 6}"
Vencedor,Júlio,strategy_offensive,13,3,0.00035190582275390625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,17,10,0.0006134510040283203,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,19,12,0.0007119178771972656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,13,6,0.0003933906555175781,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 9, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.000247955322265625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 10, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,15,4,0.00040459632873535156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,11,3,0.0002465248107910156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,7,0,0.00021123886108398438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 13, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,15,8,0.0004258155822753906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,7,0,0.00022649765014648438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00022292137145996094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 10, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,25,12,0.000644683837890625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 1, 'Douglas': 6}"
Vencedor,Douglas,strategy_optimized_discard,13,6,0.0004420280456542969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 5, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,9,2,0.0002906322479248047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 5, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,11,3,0.0002827644348144531,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 9, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.00022482872009277344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 0, 'Douglas': 10}"
